INFO:    Environment variable SINGULARITYENV_TMPDIR is set, but APPTAINERENV_TMPDIR is preferred
INFO:    Environment variable SINGULARITYENV_NXF_TASK_WORKDIR is set, but APPTAINERENV_NXF_TASK_WORKDIR is preferred
INFO:    Environment variable SINGULARITYENV_NXF_DEBUG is set, but APPTAINERENV_NXF_DEBUG is preferred
25/01/16 09:16:31 | INFO | root | Reading sequences from loki-ASV2_dfast_all_protein_ORFs.fasta
25/01/16 09:16:32 | INFO | root | Loaded 4544 sequences from loki-ASV2_dfast_all_protein_ORFs.fasta
25/01/16 09:16:32 | INFO | root | Loading model
Downloading: "https://dl.fbaipublicfiles.com/fair-esm/models/esmfold_3B_v1.pt" to /srv/scratch/z3374843/Loki-ASV2_in_silico/folded_proteins/ESMFold-H200/work/18/1346ed8390182cd7a9efd106395889/checkpoints/esmfold_3B_v1.pt
Downloading: "https://dl.fbaipublicfiles.com/fair-esm/models/esm2_t36_3B_UR50D.pt" to /srv/scratch/z3374843/Loki-ASV2_in_silico/folded_proteins/ESMFold-H200/work/18/1346ed8390182cd7a9efd106395889/checkpoints/esm2_t36_3B_UR50D.pt
Downloading: "https://dl.fbaipublicfiles.com/fair-esm/regression/esm2_t36_3B_UR50D-contact-regression.pt" to /srv/scratch/z3374843/Loki-ASV2_in_silico/folded_proteins/ESMFold-H200/work/18/1346ed8390182cd7a9efd106395889/checkpoints/esm2_t36_3B_UR50D-contact-regression.pt
25/01/16 09:18:04 | INFO | root | Starting Predictions
25/01/16 09:37:52 | INFO | root | Predicted structure for 4105|protein with length 83, pLDDT 43.5, pTM 0.309 in 5.8s (amortized, batch size 12). 356 / 4544 completed.
25/01/16 09:37:52 | INFO | root | Predicted structure for 0115|protein with length 84, pLDDT 31.7, pTM 0.195 in 5.8s (amortized, batch size 12). 357 / 4544 completed.
25/01/16 09:37:52 | INFO | root | Predicted structure for 0477|protein with length 84, pLDDT 67.0, pTM 0.578 in 5.8s (amortized, batch size 12). 358 / 4544 completed.
25/01/16 09:37:52 | INFO | root | Predicted structure for 0952|protein with length 84, pLDDT 66.7, pTM 0.405 in 5.8s (amortized, batch size 12). 359 / 4544 completed.
25/01/16 09:37:52 | INFO | root | Predicted structure for 1378|protein with length 84, pLDDT 68.9, pTM 0.697 in 5.8s (amortized, batch size 12). 360 / 4544 completed.
25/01/16 09:37:52 | INFO | root | Predicted structure for 2363|protein with length 84, pLDDT 72.8, pTM 0.457 in 5.8s (amortized, batch size 12). 361 / 4544 completed.
25/01/16 09:37:52 | INFO | root | Predicted structure for 2468|protein with length 84, pLDDT 73.7, pTM 0.597 in 5.8s (amortized, batch size 12). 362 / 4544 completed.
25/01/16 09:39:04 | INFO | root | Predicted structure for 2470|protein with length 84, pLDDT 78.2, pTM 0.652 in 6.0s (amortized, batch size 12). 363 / 4544 completed.
25/01/16 09:39:04 | INFO | root | Predicted structure for 3376|protein with length 84, pLDDT 74.5, pTM 0.715 in 6.0s (amortized, batch size 12). 364 / 4544 completed.
25/01/16 09:39:04 | INFO | root | Predicted structure for 4477|protein with length 84, pLDDT 82.8, pTM 0.788 in 6.0s (amortized, batch size 12). 365 / 4544 completed.
25/01/16 09:39:04 | INFO | root | Predicted structure for 0053|protein with length 85, pLDDT 82.7, pTM 0.805 in 6.0s (amortized, batch size 12). 366 / 4544 completed.
25/01/16 09:39:04 | INFO | root | Predicted structure for 0924|protein with length 85, pLDDT 48.5, pTM 0.249 in 6.0s (amortized, batch size 12). 367 / 4544 completed.
25/01/16 09:39:04 | INFO | root | Predicted structure for 1404|protein with length 85, pLDDT 71.7, pTM 0.372 in 6.0s (amortized, batch size 12). 368 / 4544 completed.
25/01/16 09:39:04 | INFO | root | Predicted structure for 1417|protein with length 85, pLDDT 67.9, pTM 0.370 in 6.0s (amortized, batch size 12). 369 / 4544 completed.
25/01/16 09:39:04 | INFO | root | Predicted structure for 1473|protein with length 85, pLDDT 81.1, pTM 0.782 in 6.0s (amortized, batch size 12). 370 / 4544 completed.
25/01/16 09:39:04 | INFO | root | Predicted structure for 1639|protein with length 85, pLDDT 83.0, pTM 0.820 in 6.0s (amortized, batch size 12). 371 / 4544 completed.
25/01/16 09:39:04 | INFO | root | Predicted structure for 1704|protein with length 85, pLDDT 45.9, pTM 0.240 in 6.0s (amortized, batch size 12). 372 / 4544 completed.
25/01/16 09:39:04 | INFO | root | Predicted structure for 2155|protein with length 85, pLDDT 78.7, pTM 0.723 in 6.0s (amortized, batch size 12). 373 / 4544 completed.
25/01/16 09:39:04 | INFO | root | Predicted structure for 2217|protein with length 85, pLDDT 81.7, pTM 0.761 in 6.0s (amortized, batch size 12). 374 / 4544 completed.
25/01/16 09:40:11 | INFO | root | Predicted structure for 2429|protein with length 85, pLDDT 69.2, pTM 0.552 in 6.0s (amortized, batch size 11). 375 / 4544 completed.
25/01/16 09:40:11 | INFO | root | Predicted structure for 2788|protein with length 85, pLDDT 75.4, pTM 0.692 in 6.0s (amortized, batch size 11). 376 / 4544 completed.
25/01/16 09:40:11 | INFO | root | Predicted structure for 2942|protein with length 85, pLDDT 81.1, pTM 0.781 in 6.0s (amortized, batch size 11). 377 / 4544 completed.
25/01/16 09:40:11 | INFO | root | Predicted structure for 4231|protein with length 85, pLDDT 41.3, pTM 0.086 in 6.0s (amortized, batch size 11). 378 / 4544 completed.
25/01/16 09:40:11 | INFO | root | Predicted structure for 0694|protein with length 86, pLDDT 32.1, pTM 0.170 in 6.0s (amortized, batch size 11). 379 / 4544 completed.
25/01/16 09:40:11 | INFO | root | Predicted structure for 0714|protein with length 86, pLDDT 78.8, pTM 0.779 in 6.0s (amortized, batch size 11). 380 / 4544 completed.
25/01/16 09:40:11 | INFO | root | Predicted structure for 0943|protein with length 86, pLDDT 48.6, pTM 0.289 in 6.0s (amortized, batch size 11). 381 / 4544 completed.
25/01/16 09:40:11 | INFO | root | Predicted structure for 1651|protein with length 86, pLDDT 78.6, pTM 0.748 in 6.0s (amortized, batch size 11). 382 / 4544 completed.
25/01/16 09:40:11 | INFO | root | Predicted structure for 1783|protein with length 86, pLDDT 35.6, pTM 0.114 in 6.0s (amortized, batch size 11). 383 / 4544 completed.
25/01/16 09:40:11 | INFO | root | Predicted structure for 1793|protein with length 86, pLDDT 75.7, pTM 0.716 in 6.0s (amortized, batch size 11). 384 / 4544 completed.
25/01/16 09:40:11 | INFO | root | Predicted structure for 1893|protein with length 86, pLDDT 79.0, pTM 0.743 in 6.0s (amortized, batch size 11). 385 / 4544 completed.
25/01/16 09:41:16 | INFO | root | Predicted structure for 2184|protein with length 86, pLDDT 48.3, pTM 0.246 in 5.9s (amortized, batch size 11). 386 / 4544 completed.
25/01/16 09:41:16 | INFO | root | Predicted structure for 2383|protein with length 86, pLDDT 49.3, pTM 0.349 in 5.9s (amortized, batch size 11). 387 / 4544 completed.
25/01/16 09:41:16 | INFO | root | Predicted structure for 2587|protein with length 86, pLDDT 77.6, pTM 0.737 in 5.9s (amortized, batch size 11). 388 / 4544 completed.
25/01/16 09:41:16 | INFO | root | Predicted structure for 2808|protein with length 86, pLDDT 34.3, pTM 0.203 in 5.9s (amortized, batch size 11). 389 / 4544 completed.
25/01/16 09:41:16 | INFO | root | Predicted structure for 2907|protein with length 86, pLDDT 76.3, pTM 0.722 in 5.9s (amortized, batch size 11). 390 / 4544 completed.
25/01/16 09:41:16 | INFO | root | Predicted structure for 3259|protein with length 86, pLDDT 51.8, pTM 0.304 in 5.9s (amortized, batch size 11). 391 / 4544 completed.
25/01/16 09:41:16 | INFO | root | Predicted structure for 3420|protein with length 86, pLDDT 61.4, pTM 0.598 in 5.9s (amortized, batch size 11). 392 / 4544 completed.
25/01/16 09:41:16 | INFO | root | Predicted structure for 3442|protein with length 86, pLDDT 47.3, pTM 0.385 in 5.9s (amortized, batch size 11). 393 / 4544 completed.
25/01/16 09:41:16 | INFO | root | Predicted structure for 3623|protein with length 86, pLDDT 67.7, pTM 0.615 in 5.9s (amortized, batch size 11). 394 / 4544 completed.
25/01/16 09:41:16 | INFO | root | Predicted structure for 3822|protein with length 86, pLDDT 66.4, pTM 0.368 in 5.9s (amortized, batch size 11). 395 / 4544 completed.
25/01/16 09:41:16 | INFO | root | Predicted structure for 4449|protein with length 86, pLDDT 51.1, pTM 0.393 in 5.9s (amortized, batch size 11). 396 / 4544 completed.
25/01/16 09:42:27 | INFO | root | Predicted structure for 0065|protein with length 87, pLDDT 63.7, pTM 0.609 in 6.4s (amortized, batch size 11). 397 / 4544 completed.
25/01/16 09:42:27 | INFO | root | Predicted structure for 0627|protein with length 87, pLDDT 78.4, pTM 0.720 in 6.4s (amortized, batch size 11). 398 / 4544 completed.
25/01/16 09:42:27 | INFO | root | Predicted structure for 0760|protein with length 87, pLDDT 80.7, pTM 0.747 in 6.4s (amortized, batch size 11). 399 / 4544 completed.
25/01/16 09:42:27 | INFO | root | Predicted structure for 1101|protein with length 87, pLDDT 53.5, pTM 0.368 in 6.4s (amortized, batch size 11). 400 / 4544 completed.
25/01/16 09:42:27 | INFO | root | Predicted structure for 1465|protein with length 87, pLDDT 52.3, pTM 0.337 in 6.4s (amortized, batch size 11). 401 / 4544 completed.
25/01/16 09:42:27 | INFO | root | Predicted structure for 1779|protein with length 87, pLDDT 37.2, pTM 0.276 in 6.4s (amortized, batch size 11). 402 / 4544 completed.
25/01/16 09:42:27 | INFO | root | Predicted structure for 2551|protein with length 87, pLDDT 75.4, pTM 0.707 in 6.4s (amortized, batch size 11). 403 / 4544 completed.
25/01/16 09:42:27 | INFO | root | Predicted structure for 2805|protein with length 87, pLDDT 49.7, pTM 0.200 in 6.4s (amortized, batch size 11). 404 / 4544 completed.
25/01/16 09:42:27 | INFO | root | Predicted structure for 3011|protein with length 87, pLDDT 52.8, pTM 0.263 in 6.4s (amortized, batch size 11). 405 / 4544 completed.
25/01/16 09:42:27 | INFO | root | Predicted structure for 0132|protein with length 88, pLDDT 83.4, pTM 0.812 in 6.4s (amortized, batch size 11). 406 / 4544 completed.
25/01/16 09:42:27 | INFO | root | Predicted structure for 0219|protein with length 88, pLDDT 73.4, pTM 0.707 in 6.4s (amortized, batch size 11). 407 / 4544 completed.
25/01/16 09:43:38 | INFO | root | Predicted structure for 0222|protein with length 88, pLDDT 56.4, pTM 0.381 in 6.5s (amortized, batch size 11). 408 / 4544 completed.
25/01/16 09:43:38 | INFO | root | Predicted structure for 0226|protein with length 88, pLDDT 66.3, pTM 0.457 in 6.5s (amortized, batch size 11). 409 / 4544 completed.
25/01/16 09:43:38 | INFO | root | Predicted structure for 0870|protein with length 88, pLDDT 40.0, pTM 0.241 in 6.5s (amortized, batch size 11). 410 / 4544 completed.
25/01/16 09:43:38 | INFO | root | Predicted structure for 1440|protein with length 88, pLDDT 38.3, pTM 0.248 in 6.5s (amortized, batch size 11). 411 / 4544 completed.
25/01/16 09:43:38 | INFO | root | Predicted structure for 2152|protein with length 88, pLDDT 81.4, pTM 0.734 in 6.5s (amortized, batch size 11). 412 / 4544 completed.
25/01/16 09:43:38 | INFO | root | Predicted structure for 2719|protein with length 88, pLDDT 80.0, pTM 0.774 in 6.5s (amortized, batch size 11). 413 / 4544 completed.
25/01/16 09:43:38 | INFO | root | Predicted structure for 3939|protein with length 88, pLDDT 36.9, pTM 0.191 in 6.5s (amortized, batch size 11). 414 / 4544 completed.
25/01/16 09:43:38 | INFO | root | Predicted structure for 0014|protein with length 89, pLDDT 77.8, pTM 0.717 in 6.5s (amortized, batch size 11). 415 / 4544 completed.
25/01/16 09:43:38 | INFO | root | Predicted structure for 0300|protein with length 89, pLDDT 52.7, pTM 0.378 in 6.5s (amortized, batch size 11). 416 / 4544 completed.
25/01/16 09:43:38 | INFO | root | Predicted structure for 0754|protein with length 89, pLDDT 87.1, pTM 0.872 in 6.5s (amortized, batch size 11). 417 / 4544 completed.
25/01/16 09:43:38 | INFO | root | Predicted structure for 0777|protein with length 89, pLDDT 53.1, pTM 0.339 in 6.5s (amortized, batch size 11). 418 / 4544 completed.
25/01/16 09:44:54 | INFO | root | Predicted structure for 1128|protein with length 89, pLDDT 88.2, pTM 0.884 in 6.9s (amortized, batch size 11). 419 / 4544 completed.
25/01/16 09:44:54 | INFO | root | Predicted structure for 1263|protein with length 89, pLDDT 79.5, pTM 0.753 in 6.9s (amortized, batch size 11). 420 / 4544 completed.
25/01/16 09:44:54 | INFO | root | Predicted structure for 3019|protein with length 89, pLDDT 79.3, pTM 0.793 in 6.9s (amortized, batch size 11). 421 / 4544 completed.
25/01/16 09:44:54 | INFO | root | Predicted structure for 3020|protein with length 89, pLDDT 47.1, pTM 0.319 in 6.9s (amortized, batch size 11). 422 / 4544 completed.
25/01/16 09:44:54 | INFO | root | Predicted structure for 3166|protein with length 89, pLDDT 83.6, pTM 0.741 in 6.9s (amortized, batch size 11). 423 / 4544 completed.
25/01/16 09:44:54 | INFO | root | Predicted structure for 3385|protein with length 89, pLDDT 55.6, pTM 0.391 in 6.9s (amortized, batch size 11). 424 / 4544 completed.
25/01/16 09:44:54 | INFO | root | Predicted structure for 3934|protein with length 89, pLDDT 77.3, pTM 0.748 in 6.9s (amortized, batch size 11). 425 / 4544 completed.
25/01/16 09:44:54 | INFO | root | Predicted structure for 4142|protein with length 89, pLDDT 59.9, pTM 0.514 in 6.9s (amortized, batch size 11). 426 / 4544 completed.
25/01/16 09:44:55 | INFO | root | Predicted structure for 4270|protein with length 89, pLDDT 61.5, pTM 0.475 in 6.9s (amortized, batch size 11). 427 / 4544 completed.
25/01/16 09:44:55 | INFO | root | Predicted structure for 1441|protein with length 90, pLDDT 70.2, pTM 0.572 in 6.9s (amortized, batch size 11). 428 / 4544 completed.
25/01/16 09:44:55 | INFO | root | Predicted structure for 1588|protein with length 90, pLDDT 57.0, pTM 0.516 in 6.9s (amortized, batch size 11). 429 / 4544 completed.
25/01/16 09:46:14 | INFO | root | Predicted structure for 2417|protein with length 90, pLDDT 75.9, pTM 0.678 in 7.2s (amortized, batch size 11). 430 / 4544 completed.
25/01/16 09:46:14 | INFO | root | Predicted structure for 3295|protein with length 90, pLDDT 80.0, pTM 0.765 in 7.2s (amortized, batch size 11). 431 / 4544 completed.
25/01/16 09:46:14 | INFO | root | Predicted structure for 3421|protein with length 90, pLDDT 60.3, pTM 0.378 in 7.2s (amortized, batch size 11). 432 / 4544 completed.
25/01/16 09:46:14 | INFO | root | Predicted structure for 3876|protein with length 90, pLDDT 73.4, pTM 0.732 in 7.2s (amortized, batch size 11). 433 / 4544 completed.
25/01/16 09:46:14 | INFO | root | Predicted structure for 4218|protein with length 90, pLDDT 79.5, pTM 0.668 in 7.2s (amortized, batch size 11). 434 / 4544 completed.
25/01/16 09:46:14 | INFO | root | Predicted structure for 0751|protein with length 91, pLDDT 60.4, pTM 0.370 in 7.2s (amortized, batch size 11). 435 / 4544 completed.
25/01/16 09:46:14 | INFO | root | Predicted structure for 1506|protein with length 91, pLDDT 60.7, pTM 0.527 in 7.2s (amortized, batch size 11). 436 / 4544 completed.
25/01/16 09:46:14 | INFO | root | Predicted structure for 1529|protein with length 91, pLDDT 87.0, pTM 0.821 in 7.2s (amortized, batch size 11). 437 / 4544 completed.
25/01/16 09:46:14 | INFO | root | Predicted structure for 1681|protein with length 91, pLDDT 68.3, pTM 0.450 in 7.2s (amortized, batch size 11). 438 / 4544 completed.
25/01/16 09:46:14 | INFO | root | Predicted structure for 2349|protein with length 91, pLDDT 66.4, pTM 0.402 in 7.2s (amortized, batch size 11). 439 / 4544 completed.
25/01/16 09:46:14 | INFO | root | Predicted structure for 3551|protein with length 91, pLDDT 81.1, pTM 0.802 in 7.2s (amortized, batch size 11). 440 / 4544 completed.
25/01/16 09:47:37 | INFO | root | Predicted structure for 3767|protein with length 91, pLDDT 61.5, pTM 0.463 in 7.6s (amortized, batch size 11). 441 / 4544 completed.
25/01/16 09:47:37 | INFO | root | Predicted structure for 4011|protein with length 91, pLDDT 65.2, pTM 0.296 in 7.6s (amortized, batch size 11). 442 / 4544 completed.
25/01/16 09:47:37 | INFO | root | Predicted structure for 4237|protein with length 91, pLDDT 70.0, pTM 0.658 in 7.6s (amortized, batch size 11). 443 / 4544 completed.
25/01/16 09:47:37 | INFO | root | Predicted structure for 0156|protein with length 92, pLDDT 80.8, pTM 0.734 in 7.6s (amortized, batch size 11). 444 / 4544 completed.
25/01/16 09:47:37 | INFO | root | Predicted structure for 0635|protein with length 92, pLDDT 58.0, pTM 0.404 in 7.6s (amortized, batch size 11). 445 / 4544 completed.
25/01/16 09:47:37 | INFO | root | Predicted structure for 0789|protein with length 92, pLDDT 41.4, pTM 0.269 in 7.6s (amortized, batch size 11). 446 / 4544 completed.
25/01/16 09:47:37 | INFO | root | Predicted structure for 1505|protein with length 92, pLDDT 63.6, pTM 0.593 in 7.6s (amortized, batch size 11). 447 / 4544 completed.
25/01/16 09:47:37 | INFO | root | Predicted structure for 2469|protein with length 92, pLDDT 67.5, pTM 0.612 in 7.6s (amortized, batch size 11). 448 / 4544 completed.
25/01/16 09:47:37 | INFO | root | Predicted structure for 3015|protein with length 92, pLDDT 78.6, pTM 0.806 in 7.6s (amortized, batch size 11). 449 / 4544 completed.
25/01/16 09:47:37 | INFO | root | Predicted structure for 3754|protein with length 92, pLDDT 54.3, pTM 0.398 in 7.6s (amortized, batch size 11). 450 / 4544 completed.
25/01/16 09:47:37 | INFO | root | Predicted structure for 0486|protein with length 93, pLDDT 67.5, pTM 0.612 in 7.6s (amortized, batch size 11). 451 / 4544 completed.
25/01/16 09:48:53 | INFO | root | Predicted structure for 1001|protein with length 93, pLDDT 59.7, pTM 0.469 in 7.6s (amortized, batch size 10). 452 / 4544 completed.
25/01/16 09:48:53 | INFO | root | Predicted structure for 1152|protein with length 93, pLDDT 79.7, pTM 0.783 in 7.6s (amortized, batch size 10). 453 / 4544 completed.
25/01/16 09:48:53 | INFO | root | Predicted structure for 2374|protein with length 93, pLDDT 40.4, pTM 0.281 in 7.6s (amortized, batch size 10). 454 / 4544 completed.
25/01/16 09:48:53 | INFO | root | Predicted structure for 2743|protein with length 93, pLDDT 70.8, pTM 0.663 in 7.6s (amortized, batch size 10). 455 / 4544 completed.
25/01/16 09:48:53 | INFO | root | Predicted structure for 3369|protein with length 93, pLDDT 82.5, pTM 0.633 in 7.6s (amortized, batch size 10). 456 / 4544 completed.
25/01/16 09:48:53 | INFO | root | Predicted structure for 3640|protein with length 93, pLDDT 54.6, pTM 0.396 in 7.6s (amortized, batch size 10). 457 / 4544 completed.
25/01/16 09:48:53 | INFO | root | Predicted structure for 1024|protein with length 94, pLDDT 35.6, pTM 0.195 in 7.6s (amortized, batch size 10). 458 / 4544 completed.
25/01/16 09:48:53 | INFO | root | Predicted structure for 1989|protein with length 94, pLDDT 82.7, pTM 0.824 in 7.6s (amortized, batch size 10). 459 / 4544 completed.
25/01/16 09:48:53 | INFO | root | Predicted structure for 3402|protein with length 94, pLDDT 55.5, pTM 0.455 in 7.6s (amortized, batch size 10). 460 / 4544 completed.
25/01/16 09:48:53 | INFO | root | Predicted structure for 3833|protein with length 94, pLDDT 83.5, pTM 0.859 in 7.6s (amortized, batch size 10). 461 / 4544 completed.
25/01/16 09:50:13 | INFO | root | Predicted structure for 4296|protein with length 94, pLDDT 81.8, pTM 0.805 in 8.0s (amortized, batch size 10). 462 / 4544 completed.
25/01/16 09:50:13 | INFO | root | Predicted structure for 0026|protein with length 95, pLDDT 43.0, pTM 0.317 in 8.0s (amortized, batch size 10). 463 / 4544 completed.
25/01/16 09:50:13 | INFO | root | Predicted structure for 0217|protein with length 95, pLDDT 51.3, pTM 0.282 in 8.0s (amortized, batch size 10). 464 / 4544 completed.
25/01/16 09:50:13 | INFO | root | Predicted structure for 1180|protein with length 95, pLDDT 66.8, pTM 0.495 in 8.0s (amortized, batch size 10). 465 / 4544 completed.
25/01/16 09:50:13 | INFO | root | Predicted structure for 1215|protein with length 95, pLDDT 73.0, pTM 0.741 in 8.0s (amortized, batch size 10). 466 / 4544 completed.
25/01/16 09:50:13 | INFO | root | Predicted structure for 2114|protein with length 95, pLDDT 77.7, pTM 0.730 in 8.0s (amortized, batch size 10). 467 / 4544 completed.
25/01/16 09:50:13 | INFO | root | Predicted structure for 2181|protein with length 95, pLDDT 35.8, pTM 0.147 in 8.0s (amortized, batch size 10). 468 / 4544 completed.
25/01/16 09:50:13 | INFO | root | Predicted structure for 1010|protein with length 96, pLDDT 51.8, pTM 0.257 in 8.0s (amortized, batch size 10). 469 / 4544 completed.
25/01/16 09:50:13 | INFO | root | Predicted structure for 1063|protein with length 96, pLDDT 81.1, pTM 0.810 in 8.0s (amortized, batch size 10). 470 / 4544 completed.
25/01/16 09:50:13 | INFO | root | Predicted structure for 1826|protein with length 96, pLDDT 70.6, pTM 0.686 in 8.0s (amortized, batch size 10). 471 / 4544 completed.
25/01/16 09:51:36 | INFO | root | Predicted structure for 2463|protein with length 96, pLDDT 56.2, pTM 0.301 in 8.2s (amortized, batch size 10). 472 / 4544 completed.
25/01/16 09:51:36 | INFO | root | Predicted structure for 3152|protein with length 96, pLDDT 58.4, pTM 0.421 in 8.2s (amortized, batch size 10). 473 / 4544 completed.
25/01/16 09:51:36 | INFO | root | Predicted structure for 3691|protein with length 96, pLDDT 70.4, pTM 0.560 in 8.2s (amortized, batch size 10). 474 / 4544 completed.
25/01/16 09:51:36 | INFO | root | Predicted structure for 3763|protein with length 96, pLDDT 32.3, pTM 0.148 in 8.2s (amortized, batch size 10). 475 / 4544 completed.
25/01/16 09:51:36 | INFO | root | Predicted structure for 3793|protein with length 96, pLDDT 74.1, pTM 0.715 in 8.2s (amortized, batch size 10). 476 / 4544 completed.
25/01/16 09:51:36 | INFO | root | Predicted structure for 3938|protein with length 96, pLDDT 78.8, pTM 0.725 in 8.2s (amortized, batch size 10). 477 / 4544 completed.
25/01/16 09:51:36 | INFO | root | Predicted structure for 0010|protein with length 97, pLDDT 52.2, pTM 0.199 in 8.2s (amortized, batch size 10). 478 / 4544 completed.
25/01/16 09:51:36 | INFO | root | Predicted structure for 0015|protein with length 97, pLDDT 48.5, pTM 0.258 in 8.2s (amortized, batch size 10). 479 / 4544 completed.
25/01/16 09:51:36 | INFO | root | Predicted structure for 0229|protein with length 97, pLDDT 71.6, pTM 0.578 in 8.2s (amortized, batch size 10). 480 / 4544 completed.
25/01/16 09:51:36 | INFO | root | Predicted structure for 0271|protein with length 97, pLDDT 83.7, pTM 0.833 in 8.2s (amortized, batch size 10). 481 / 4544 completed.
25/01/16 09:52:59 | INFO | root | Predicted structure for 0626|protein with length 97, pLDDT 72.1, pTM 0.693 in 8.3s (amortized, batch size 10). 482 / 4544 completed.
25/01/16 09:52:59 | INFO | root | Predicted structure for 0673|protein with length 97, pLDDT 72.3, pTM 0.691 in 8.3s (amortized, batch size 10). 483 / 4544 completed.
25/01/16 09:52:59 | INFO | root | Predicted structure for 0893|protein with length 97, pLDDT 67.7, pTM 0.615 in 8.3s (amortized, batch size 10). 484 / 4544 completed.
25/01/16 09:52:59 | INFO | root | Predicted structure for 1017|protein with length 97, pLDDT 63.4, pTM 0.630 in 8.3s (amortized, batch size 10). 485 / 4544 completed.
25/01/16 09:52:59 | INFO | root | Predicted structure for 1864|protein with length 97, pLDDT 78.9, pTM 0.747 in 8.3s (amortized, batch size 10). 486 / 4544 completed.
25/01/16 09:52:59 | INFO | root | Predicted structure for 2482|protein with length 97, pLDDT 71.8, pTM 0.700 in 8.3s (amortized, batch size 10). 487 / 4544 completed.
25/01/16 09:52:59 | INFO | root | Predicted structure for 3351|protein with length 97, pLDDT 71.8, pTM 0.700 in 8.3s (amortized, batch size 10). 488 / 4544 completed.
25/01/16 09:52:59 | INFO | root | Predicted structure for 3440|protein with length 97, pLDDT 73.3, pTM 0.696 in 8.3s (amortized, batch size 10). 489 / 4544 completed.
25/01/16 09:52:59 | INFO | root | Predicted structure for 3609|protein with length 97, pLDDT 72.3, pTM 0.691 in 8.3s (amortized, batch size 10). 490 / 4544 completed.
25/01/16 09:52:59 | INFO | root | Predicted structure for 3694|protein with length 97, pLDDT 71.6, pTM 0.653 in 8.3s (amortized, batch size 10). 491 / 4544 completed.
25/01/16 09:54:24 | INFO | root | Predicted structure for 0098|protein with length 98, pLDDT 86.7, pTM 0.864 in 8.5s (amortized, batch size 10). 492 / 4544 completed.
25/01/16 09:54:24 | INFO | root | Predicted structure for 0204|protein with length 98, pLDDT 74.0, pTM 0.743 in 8.5s (amortized, batch size 10). 493 / 4544 completed.
25/01/16 09:54:24 | INFO | root | Predicted structure for 0586|protein with length 98, pLDDT 72.7, pTM 0.697 in 8.5s (amortized, batch size 10). 494 / 4544 completed.
25/01/16 09:54:24 | INFO | root | Predicted structure for 0854|protein with length 98, pLDDT 79.5, pTM 0.799 in 8.5s (amortized, batch size 10). 495 / 4544 completed.
25/01/16 09:54:24 | INFO | root | Predicted structure for 1221|protein with length 98, pLDDT 62.9, pTM 0.578 in 8.5s (amortized, batch size 10). 496 / 4544 completed.
25/01/16 09:54:24 | INFO | root | Predicted structure for 1640|protein with length 98, pLDDT 77.5, pTM 0.715 in 8.5s (amortized, batch size 10). 497 / 4544 completed.
25/01/16 09:54:24 | INFO | root | Predicted structure for 1836|protein with length 98, pLDDT 69.7, pTM 0.570 in 8.5s (amortized, batch size 10). 498 / 4544 completed.
25/01/16 09:54:24 | INFO | root | Predicted structure for 1992|protein with length 98, pLDDT 83.2, pTM 0.818 in 8.5s (amortized, batch size 10). 499 / 4544 completed.
25/01/16 09:54:24 | INFO | root | Predicted structure for 2616|protein with length 98, pLDDT 69.8, pTM 0.595 in 8.5s (amortized, batch size 10). 500 / 4544 completed.
25/01/16 09:54:24 | INFO | root | Predicted structure for 3877|protein with length 98, pLDDT 71.1, pTM 0.624 in 8.5s (amortized, batch size 10). 501 / 4544 completed.
25/01/16 09:55:50 | INFO | root | Predicted structure for 0055|protein with length 99, pLDDT 82.2, pTM 0.799 in 8.6s (amortized, batch size 10). 502 / 4544 completed.
25/01/16 09:55:50 | INFO | root | Predicted structure for 0059|protein with length 99, pLDDT 86.8, pTM 0.859 in 8.6s (amortized, batch size 10). 503 / 4544 completed.
25/01/16 09:55:50 | INFO | root | Predicted structure for 0548|protein with length 99, pLDDT 47.7, pTM 0.302 in 8.6s (amortized, batch size 10). 504 / 4544 completed.
25/01/16 09:55:50 | INFO | root | Predicted structure for 0895|protein with length 99, pLDDT 76.2, pTM 0.563 in 8.6s (amortized, batch size 10). 505 / 4544 completed.
25/01/16 09:55:50 | INFO | root | Predicted structure for 1580|protein with length 99, pLDDT 78.3, pTM 0.783 in 8.6s (amortized, batch size 10). 506 / 4544 completed.
25/01/16 09:55:50 | INFO | root | Predicted structure for 1982|protein with length 99, pLDDT 87.0, pTM 0.855 in 8.6s (amortized, batch size 10). 507 / 4544 completed.
25/01/16 09:55:50 | INFO | root | Predicted structure for 2467|protein with length 99, pLDDT 42.4, pTM 0.307 in 8.6s (amortized, batch size 10). 508 / 4544 completed.
25/01/16 09:55:50 | INFO | root | Predicted structure for 2689|protein with length 99, pLDDT 64.5, pTM 0.375 in 8.6s (amortized, batch size 10). 509 / 4544 completed.
25/01/16 09:55:50 | INFO | root | Predicted structure for 2988|protein with length 99, pLDDT 67.2, pTM 0.621 in 8.6s (amortized, batch size 10). 510 / 4544 completed.
25/01/16 09:55:50 | INFO | root | Predicted structure for 1412|protein with length 100, pLDDT 84.6, pTM 0.867 in 8.6s (amortized, batch size 10). 511 / 4544 completed.
25/01/16 09:57:20 | INFO | root | Predicted structure for 1589|protein with length 100, pLDDT 50.6, pTM 0.412 in 9.0s (amortized, batch size 10). 512 / 4544 completed.
