24/10/02 10:27:18 | INFO | root | Reading sequences from ../sequence_files/protein.faa
24/10/02 10:36:07 | INFO | root | Predicted structure for DESULFOASV1_17710 hypothetical protein with length 154, pLDDT 71.1, pTM 0.343 in 1.2s (amortized, batch size 6). 848 / 3779 completed.
24/10/02 10:36:14 | INFO | root | Predicted structure for DESULFOASV1_18890 SsrA-binding protein SmpB with length 154, pLDDT 73.4, pTM 0.647 in 1.2s (amortized, batch size 6). 849 / 3779 completed.
24/10/02 10:36:14 | INFO | root | Predicted structure for DESULFOASV1_22300 hypothetical protein with length 154, pLDDT 82.6, pTM 0.783 in 1.2s (amortized, batch size 6). 850 / 3779 completed.
24/10/02 10:36:14 | INFO | root | Predicted structure for DESULFOASV1_25360 hypothetical protein with length 154, pLDDT 51.4, pTM 0.410 in 1.2s (amortized, batch size 6). 851 / 3779 completed.
24/10/02 10:36:14 | INFO | root | Predicted structure for DESULFOASV1_28040 hypothetical protein with length 154, pLDDT 68.7, pTM 0.594 in 1.2s (amortized, batch size 6). 852 / 3779 completed.
24/10/02 10:36:14 | INFO | root | Predicted structure for DESULFOASV1_28070 hypothetical protein with length 154, pLDDT 70.5, pTM 0.722 in 1.2s (amortized, batch size 6). 853 / 3779 completed.
24/10/02 10:36:14 | INFO | root | Predicted structure for DESULFOASV1_34630 hypothetical protein with length 154, pLDDT 60.8, pTM 0.638 in 1.2s (amortized, batch size 6). 854 / 3779 completed.
24/10/02 10:36:21 | INFO | root | Predicted structure for DESULFOASV1_34650 hypothetical protein with length 154, pLDDT 59.3, pTM 0.478 in 1.2s (amortized, batch size 6). 855 / 3779 completed.
24/10/02 10:36:21 | INFO | root | Predicted structure for DESULFOASV1_34800 hypothetical protein with length 154, pLDDT 87.4, pTM 0.901 in 1.2s (amortized, batch size 6). 856 / 3779 completed.
24/10/02 10:36:21 | INFO | root | Predicted structure for DESULFOASV1_01620 hypothetical protein with length 155, pLDDT 31.3, pTM 0.174 in 1.2s (amortized, batch size 6). 857 / 3779 completed.
24/10/02 10:36:21 | INFO | root | Predicted structure for DESULFOASV1_09880 hypothetical protein with length 155, pLDDT 76.7, pTM 0.683 in 1.2s (amortized, batch size 6). 858 / 3779 completed.
24/10/02 10:36:21 | INFO | root | Predicted structure for DESULFOASV1_10380 GatB-YqeY domain-containing protein with length 155, pLDDT 83.5, pTM 0.703 in 1.2s (amortized, batch size 6). 859 / 3779 completed.
24/10/02 10:36:21 | INFO | root | Predicted structure for DESULFOASV1_15980 hypothetical protein with length 155, pLDDT 83.1, pTM 0.865 in 1.2s (amortized, batch size 6). 860 / 3779 completed.
24/10/02 10:36:29 | INFO | root | Predicted structure for DESULFOASV1_19170 hypothetical protein with length 155, pLDDT 84.4, pTM 0.874 in 1.2s (amortized, batch size 6). 861 / 3779 completed.
24/10/02 10:36:29 | INFO | root | Predicted structure for DESULFOASV1_19890 hypothetical protein with length 155, pLDDT 79.5, pTM 0.801 in 1.2s (amortized, batch size 6). 862 / 3779 completed.
24/10/02 10:36:29 | INFO | root | Predicted structure for DESULFOASV1_20490 6-7-dimethyl-8-ribityllumazine synthase with length 155, pLDDT 87.2, pTM 0.899 in 1.2s (amortized, batch size 6). 863 / 3779 completed.
24/10/02 10:36:29 | INFO | root | Predicted structure for DESULFOASV1_23480 hypothetical protein with length 155, pLDDT 86.7, pTM 0.877 in 1.2s (amortized, batch size 6). 864 / 3779 completed.
24/10/02 10:36:29 | INFO | root | Predicted structure for DESULFOASV1_30520 Cys-tRNA-Pro- deacylase with length 155, pLDDT 89.3, pTM 0.912 in 1.2s (amortized, batch size 6). 865 / 3779 completed.
24/10/02 10:36:29 | INFO | root | Predicted structure for DESULFOASV1_00790 flavodoxin with length 156, pLDDT 85.3, pTM 0.894 in 1.2s (amortized, batch size 6). 866 / 3779 completed.
24/10/02 10:36:36 | INFO | root | Predicted structure for DESULFOASV1_01300 ATP synthase subunit K with length 156, pLDDT 85.0, pTM 0.844 in 1.2s (amortized, batch size 6). 867 / 3779 completed.
24/10/02 10:36:36 | INFO | root | Predicted structure for DESULFOASV1_05390 PTS sugar transporter subunit IIB with length 156, pLDDT 84.5, pTM 0.895 in 1.2s (amortized, batch size 6). 868 / 3779 completed.
24/10/02 10:36:36 | INFO | root | Predicted structure for DESULFOASV1_11900 hypothetical protein with length 156, pLDDT 77.1, pTM 0.798 in 1.2s (amortized, batch size 6). 869 / 3779 completed.
24/10/02 10:36:36 | INFO | root | Predicted structure for DESULFOASV1_12290 hypothetical protein with length 156, pLDDT 77.5, pTM 0.804 in 1.2s (amortized, batch size 6). 870 / 3779 completed.
24/10/02 10:36:36 | INFO | root | Predicted structure for DESULFOASV1_19650 transcriptional repressor with length 156, pLDDT 79.8, pTM 0.716 in 1.2s (amortized, batch size 6). 871 / 3779 completed.
24/10/02 10:36:36 | INFO | root | Predicted structure for DESULFOASV1_23520 DUF1499 domain-containing protein with length 156, pLDDT 84.9, pTM 0.844 in 1.2s (amortized, batch size 6). 872 / 3779 completed.
24/10/02 10:36:44 | INFO | root | Predicted structure for DESULFOASV1_26620 hypothetical protein with length 156, pLDDT 58.7, pTM 0.513 in 1.2s (amortized, batch size 6). 873 / 3779 completed.
24/10/02 10:36:44 | INFO | root | Predicted structure for DESULFOASV1_27140 DUF3124 domain-containing protein with length 156, pLDDT 78.4, pTM 0.741 in 1.2s (amortized, batch size 6). 874 / 3779 completed.
24/10/02 10:36:44 | INFO | root | Predicted structure for DESULFOASV1_27900 cytochrome c family protein with length 156, pLDDT 70.6, pTM 0.665 in 1.2s (amortized, batch size 6). 875 / 3779 completed.
24/10/02 10:36:44 | INFO | root | Predicted structure for DESULFOASV1_33900 hypothetical protein with length 156, pLDDT 34.2, pTM 0.209 in 1.2s (amortized, batch size 6). 876 / 3779 completed.
24/10/02 10:36:44 | INFO | root | Predicted structure for DESULFOASV1_37210 30S ribosomal protein S7 with length 156, pLDDT 81.6, pTM 0.832 in 1.2s (amortized, batch size 6). 877 / 3779 completed.
24/10/02 10:36:44 | INFO | root | Predicted structure for DESULFOASV1_01210 dUTP diphosphatase with length 157, pLDDT 85.0, pTM 0.827 in 1.2s (amortized, batch size 6). 878 / 3779 completed.
24/10/02 10:36:51 | INFO | root | Predicted structure for DESULFOASV1_03010 hypothetical protein with length 157, pLDDT 76.5, pTM 0.778 in 1.2s (amortized, batch size 6). 879 / 3779 completed.
24/10/02 10:36:51 | INFO | root | Predicted structure for DESULFOASV1_06370 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase with length 157, pLDDT 81.7, pTM 0.842 in 1.2s (amortized, batch size 6). 880 / 3779 completed.
24/10/02 10:36:51 | INFO | root | Predicted structure for DESULFOASV1_07500 NIL domain-containing protein with length 157, pLDDT 72.5, pTM 0.499 in 1.2s (amortized, batch size 6). 881 / 3779 completed.
24/10/02 10:36:51 | INFO | root | Predicted structure for DESULFOASV1_10120 single-stranded DNA-binding protein with length 157, pLDDT 60.0, pTM 0.579 in 1.2s (amortized, batch size 6). 882 / 3779 completed.
24/10/02 10:36:51 | INFO | root | Predicted structure for DESULFOASV1_12330 ferritin family protein with length 157, pLDDT 75.4, pTM 0.775 in 1.2s (amortized, batch size 6). 883 / 3779 completed.
24/10/02 10:36:51 | INFO | root | Predicted structure for DESULFOASV1_20850 chemotaxis protein CheX with length 157, pLDDT 82.0, pTM 0.857 in 1.2s (amortized, batch size 6). 884 / 3779 completed.
24/10/02 10:36:58 | INFO | root | Predicted structure for DESULFOASV1_25190 HAD family hydrolase with length 157, pLDDT 88.0, pTM 0.913 in 1.2s (amortized, batch size 6). 885 / 3779 completed.
24/10/02 10:36:58 | INFO | root | Predicted structure for DESULFOASV1_25950 hypothetical protein with length 157, pLDDT 64.7, pTM 0.483 in 1.2s (amortized, batch size 6). 886 / 3779 completed.
24/10/02 10:36:58 | INFO | root | Predicted structure for DESULFOASV1_05760 chemotaxis protein CheW with length 158, pLDDT 77.6, pTM 0.800 in 1.2s (amortized, batch size 6). 887 / 3779 completed.
24/10/02 10:36:58 | INFO | root | Predicted structure for DESULFOASV1_06900 TRAP transporter small permease with length 158, pLDDT 78.3, pTM 0.773 in 1.2s (amortized, batch size 6). 888 / 3779 completed.
24/10/02 10:36:58 | INFO | root | Predicted structure for DESULFOASV1_18980 hypothetical protein with length 158, pLDDT 72.0, pTM 0.565 in 1.2s (amortized, batch size 6). 889 / 3779 completed.
24/10/02 10:36:58 | INFO | root | Predicted structure for DESULFOASV1_27060 hypothetical protein with length 158, pLDDT 72.1, pTM 0.559 in 1.2s (amortized, batch size 6). 890 / 3779 completed.
24/10/02 10:37:06 | INFO | root | Predicted structure for DESULFOASV1_28110 methylated-DNA--[protein]-cysteine S-methyltransferase with length 158, pLDDT 86.9, pTM 0.883 in 1.3s (amortized, batch size 6). 891 / 3779 completed.
24/10/02 10:37:06 | INFO | root | Predicted structure for DESULFOASV1_28820 siroheme decarboxylase subunit beta with length 158, pLDDT 81.9, pTM 0.645 in 1.3s (amortized, batch size 6). 892 / 3779 completed.
24/10/02 10:37:06 | INFO | root | Predicted structure for DESULFOASV1_34160 Na-+--H-+- antiporter subunit B with length 158, pLDDT 70.2, pTM 0.700 in 1.3s (amortized, batch size 6). 893 / 3779 completed.
24/10/02 10:37:06 | INFO | root | Predicted structure for DESULFOASV1_35150 phosphatidylglycerophosphatase A with length 158, pLDDT 83.6, pTM 0.866 in 1.3s (amortized, batch size 6). 894 / 3779 completed.
24/10/02 10:37:06 | INFO | root | Predicted structure for DESULFOASV1_02820 cyclic pyranopterin monophosphate synthase MoaC with length 159, pLDDT 85.9, pTM 0.877 in 1.3s (amortized, batch size 6). 895 / 3779 completed.
24/10/02 10:37:06 | INFO | root | Predicted structure for DESULFOASV1_04130 hypothetical protein with length 159, pLDDT 35.0, pTM 0.221 in 1.3s (amortized, batch size 6). 896 / 3779 completed.
24/10/02 10:37:13 | INFO | root | Predicted structure for DESULFOASV1_04470 acetolactate synthase small subunit with length 159, pLDDT 83.8, pTM 0.783 in 1.3s (amortized, batch size 6). 897 / 3779 completed.
24/10/02 10:37:13 | INFO | root | Predicted structure for DESULFOASV1_11010 N-acetyltransferase with length 159, pLDDT 83.2, pTM 0.881 in 1.3s (amortized, batch size 6). 898 / 3779 completed.
24/10/02 10:37:13 | INFO | root | Predicted structure for DESULFOASV1_11460 flagellar protein FlgN with length 159, pLDDT 78.1, pTM 0.736 in 1.3s (amortized, batch size 6). 899 / 3779 completed.
24/10/02 10:37:13 | INFO | root | Predicted structure for DESULFOASV1_19580 D-aminoacyl-tRNA deacylase with length 159, pLDDT 82.9, pTM 0.859 in 1.3s (amortized, batch size 6). 900 / 3779 completed.
24/10/02 10:37:13 | INFO | root | Predicted structure for DESULFOASV1_21590 acetolactate synthase small subunit with length 159, pLDDT 86.2, pTM 0.827 in 1.3s (amortized, batch size 6). 901 / 3779 completed.
24/10/02 10:37:13 | INFO | root | Predicted structure for DESULFOASV1_36460 hydrogenase iron-sulfur subunit with length 159, pLDDT 75.1, pTM 0.765 in 1.3s (amortized, batch size 6). 902 / 3779 completed.
24/10/02 10:37:21 | INFO | root | Predicted structure for DESULFOASV1_00640 xanthine phosphoribosyltransferase with length 160, pLDDT 79.1, pTM 0.829 in 1.3s (amortized, batch size 6). 903 / 3779 completed.
24/10/02 10:37:21 | INFO | root | Predicted structure for DESULFOASV1_04580 transcription elongation factor GreA with length 160, pLDDT 84.2, pTM 0.783 in 1.3s (amortized, batch size 6). 904 / 3779 completed.
24/10/02 10:37:21 | INFO | root | Predicted structure for DESULFOASV1_04840 hypothetical protein with length 160, pLDDT 81.6, pTM 0.571 in 1.3s (amortized, batch size 6). 905 / 3779 completed.
24/10/02 10:37:21 | INFO | root | Predicted structure for DESULFOASV1_09030 glycoside hydrolase family protein with length 160, pLDDT 78.3, pTM 0.649 in 1.3s (amortized, batch size 6). 906 / 3779 completed.
24/10/02 10:37:21 | INFO | root | Predicted structure for DESULFOASV1_09920 hypothetical protein with length 160, pLDDT 59.8, pTM 0.418 in 1.3s (amortized, batch size 6). 907 / 3779 completed.
24/10/02 10:37:21 | INFO | root | Predicted structure for DESULFOASV1_15920 GNAT family N-acetyltransferase with length 160, pLDDT 87.4, pTM 0.909 in 1.3s (amortized, batch size 6). 908 / 3779 completed.
24/10/02 10:37:29 | INFO | root | Predicted structure for DESULFOASV1_16360 TRAP transporter small permease with length 160, pLDDT 79.5, pTM 0.805 in 1.3s (amortized, batch size 6). 909 / 3779 completed.
24/10/02 10:37:29 | INFO | root | Predicted structure for DESULFOASV1_19420 ribonuclease HI with length 160, pLDDT 86.0, pTM 0.899 in 1.3s (amortized, batch size 6). 910 / 3779 completed.
24/10/02 10:37:29 | INFO | root | Predicted structure for DESULFOASV1_29980 hypothetical protein with length 160, pLDDT 70.7, pTM 0.512 in 1.3s (amortized, batch size 6). 911 / 3779 completed.
24/10/02 10:37:29 | INFO | root | Predicted structure for DESULFOASV1_30540 hypothetical protein with length 160, pLDDT 30.7, pTM 0.206 in 1.3s (amortized, batch size 6). 912 / 3779 completed.
24/10/02 10:37:29 | INFO | root | Predicted structure for DESULFOASV1_31880 TRAP transporter small permease with length 160, pLDDT 80.5, pTM 0.805 in 1.3s (amortized, batch size 6). 913 / 3779 completed.
24/10/02 10:37:29 | INFO | root | Predicted structure for DESULFOASV1_33410 dTDP-4-dehydrorhamnose 3-5-epimerase with length 160, pLDDT 87.5, pTM 0.888 in 1.3s (amortized, batch size 6). 914 / 3779 completed.
24/10/02 10:37:36 | INFO | root | Predicted structure for DESULFOASV1_37430 50S ribosomal protein L15 with length 160, pLDDT 60.8, pTM 0.471 in 1.3s (amortized, batch size 6). 915 / 3779 completed.
24/10/02 10:37:36 | INFO | root | Predicted structure for DESULFOASV1_00060 hypothetical protein with length 161, pLDDT 33.1, pTM 0.222 in 1.3s (amortized, batch size 6). 916 / 3779 completed.
24/10/02 10:37:36 | INFO | root | Predicted structure for DESULFOASV1_18260 hypothetical protein with length 161, pLDDT 77.9, pTM 0.773 in 1.3s (amortized, batch size 6). 917 / 3779 completed.
24/10/02 10:37:36 | INFO | root | Predicted structure for DESULFOASV1_21470 hypothetical protein with length 161, pLDDT 81.1, pTM 0.830 in 1.3s (amortized, batch size 6). 918 / 3779 completed.
24/10/02 10:37:36 | INFO | root | Predicted structure for DESULFOASV1_25540 hypothetical protein with length 161, pLDDT 78.5, pTM 0.804 in 1.3s (amortized, batch size 6). 919 / 3779 completed.
24/10/02 10:37:36 | INFO | root | Predicted structure for DESULFOASV1_33760 hypothetical protein with length 161, pLDDT 79.2, pTM 0.858 in 1.3s (amortized, batch size 6). 920 / 3779 completed.
24/10/02 10:37:44 | INFO | root | Predicted structure for DESULFOASV1_34440 hypothetical protein with length 161, pLDDT 82.1, pTM 0.734 in 1.3s (amortized, batch size 6). 921 / 3779 completed.
24/10/02 10:37:44 | INFO | root | Predicted structure for DESULFOASV1_00880 TadE-TadG family type IV pilus assembly protein with length 162, pLDDT 75.3, pTM 0.712 in 1.3s (amortized, batch size 6). 922 / 3779 completed.
24/10/02 10:37:44 | INFO | root | Predicted structure for DESULFOASV1_03980 chemotaxis protein CheD with length 162, pLDDT 80.1, pTM 0.845 in 1.3s (amortized, batch size 6). 923 / 3779 completed.
24/10/02 10:37:44 | INFO | root | Predicted structure for DESULFOASV1_12010 citrate lyase holo-[acyl-carrier protein] synthase with length 162, pLDDT 86.2, pTM 0.889 in 1.3s (amortized, batch size 6). 924 / 3779 completed.
24/10/02 10:37:44 | INFO | root | Predicted structure for DESULFOASV1_12500 hypothetical protein with length 162, pLDDT 78.5, pTM 0.791 in 1.3s (amortized, batch size 6). 925 / 3779 completed.
24/10/02 10:37:44 | INFO | root | Predicted structure for DESULFOASV1_13550 hypothetical protein with length 162, pLDDT 76.0, pTM 0.621 in 1.3s (amortized, batch size 6). 926 / 3779 completed.
24/10/02 10:37:52 | INFO | root | Predicted structure for DESULFOASV1_30310 hypothetical protein with length 162, pLDDT 78.4, pTM 0.779 in 1.3s (amortized, batch size 6). 927 / 3779 completed.
24/10/02 10:37:52 | INFO | root | Predicted structure for DESULFOASV1_35550 6-pyruvoyl tetrahydropterin synthase family protein with length 162, pLDDT 83.8, pTM 0.877 in 1.3s (amortized, batch size 6). 928 / 3779 completed.
24/10/02 10:37:52 | INFO | root | Predicted structure for DESULFOASV1_02100 hypothetical protein with length 163, pLDDT 77.3, pTM 0.820 in 1.3s (amortized, batch size 6). 929 / 3779 completed.
24/10/02 10:37:52 | INFO | root | Predicted structure for DESULFOASV1_04340 phosphohistidine phosphatase SixA with length 163, pLDDT 87.2, pTM 0.909 in 1.3s (amortized, batch size 6). 930 / 3779 completed.
24/10/02 10:37:52 | INFO | root | Predicted structure for DESULFOASV1_05930 arsenate reductase ArsC with length 163, pLDDT 74.9, pTM 0.816 in 1.3s (amortized, batch size 6). 931 / 3779 completed.
24/10/02 10:37:52 | INFO | root | Predicted structure for DESULFOASV1_07920 hypothetical protein with length 163, pLDDT 68.6, pTM 0.644 in 1.3s (amortized, batch size 6). 932 / 3779 completed.
24/10/02 10:38:00 | INFO | root | Predicted structure for DESULFOASV1_14800 bifunctional nuclease family protein with length 163, pLDDT 74.7, pTM 0.749 in 1.3s (amortized, batch size 6). 933 / 3779 completed.
24/10/02 10:38:00 | INFO | root | Predicted structure for DESULFOASV1_17020 GNAT family N-acetyltransferase with length 163, pLDDT 89.7, pTM 0.892 in 1.3s (amortized, batch size 6). 934 / 3779 completed.
24/10/02 10:38:00 | INFO | root | Predicted structure for DESULFOASV1_22690 tRNA -N6-threonylcarbamoyladenosine-37--N6--methyltransferase TrmO with length 163, pLDDT 78.0, pTM 0.796 in 1.3s (amortized, batch size 6). 935 / 3779 completed.
24/10/02 10:38:00 | INFO | root | Predicted structure for DESULFOASV1_25380 hypothetical protein with length 163, pLDDT 89.9, pTM 0.917 in 1.3s (amortized, batch size 6). 936 / 3779 completed.
24/10/02 10:38:00 | INFO | root | Predicted structure for DESULFOASV1_29810 5--carboxyamino-imidazole ribonucleotide mutase with length 163, pLDDT 89.7, pTM 0.908 in 1.3s (amortized, batch size 6). 937 / 3779 completed.
24/10/02 10:38:00 | INFO | root | Predicted structure for DESULFOASV1_37540 hypothetical protein with length 163, pLDDT 89.0, pTM 0.906 in 1.3s (amortized, batch size 6). 938 / 3779 completed.
24/10/02 10:38:08 | INFO | root | Predicted structure for DESULFOASV1_06180 ribosomal protein S18-alanine N-acetyltransferase with length 164, pLDDT 79.0, pTM 0.822 in 1.3s (amortized, batch size 6). 939 / 3779 completed.
24/10/02 10:38:08 | INFO | root | Predicted structure for DESULFOASV1_11530 rubrerythrin family protein with length 164, pLDDT 91.2, pTM 0.872 in 1.3s (amortized, batch size 6). 940 / 3779 completed.
24/10/02 10:38:08 | INFO | root | Predicted structure for DESULFOASV1_23050 pyridoxamine 5--phosphate oxidase family protein with length 164, pLDDT 83.3, pTM 0.851 in 1.3s (amortized, batch size 6). 941 / 3779 completed.
24/10/02 10:38:08 | INFO | root | Predicted structure for DESULFOASV1_30510 hypothetical protein with length 164, pLDDT 74.3, pTM 0.758 in 1.3s (amortized, batch size 6). 942 / 3779 completed.
24/10/02 10:38:08 | INFO | root | Predicted structure for DESULFOASV1_31310 hypothetical protein with length 164, pLDDT 74.2, pTM 0.636 in 1.3s (amortized, batch size 6). 943 / 3779 completed.
24/10/02 10:38:08 | INFO | root | Predicted structure for DESULFOASV1_32600 hypothetical protein with length 164, pLDDT 73.2, pTM 0.615 in 1.3s (amortized, batch size 6). 944 / 3779 completed.
24/10/02 10:38:16 | INFO | root | Predicted structure for DESULFOASV1_32750 acyl-CoA thioesterase with length 164, pLDDT 88.4, pTM 0.883 in 1.3s (amortized, batch size 6). 945 / 3779 completed.
24/10/02 10:38:16 | INFO | root | Predicted structure for DESULFOASV1_33220 hypothetical protein with length 164, pLDDT 82.3, pTM 0.863 in 1.3s (amortized, batch size 6). 946 / 3779 completed.
24/10/02 10:38:16 | INFO | root | Predicted structure for DESULFOASV1_34400 hypothetical protein with length 164, pLDDT 84.4, pTM 0.883 in 1.3s (amortized, batch size 6). 947 / 3779 completed.
24/10/02 10:38:16 | INFO | root | Predicted structure for DESULFOASV1_13120 hypothetical protein with length 165, pLDDT 76.6, pTM 0.617 in 1.3s (amortized, batch size 6). 948 / 3779 completed.
24/10/02 10:38:16 | INFO | root | Predicted structure for DESULFOASV1_17920 TRAP transporter small permease with length 165, pLDDT 79.8, pTM 0.788 in 1.3s (amortized, batch size 6). 949 / 3779 completed.
24/10/02 10:38:16 | INFO | root | Predicted structure for DESULFOASV1_20530 hypothetical protein with length 165, pLDDT 76.4, pTM 0.719 in 1.3s (amortized, batch size 6). 950 / 3779 completed.
24/10/02 10:38:24 | INFO | root | Predicted structure for DESULFOASV1_23320 hypothetical protein with length 165, pLDDT 79.6, pTM 0.850 in 1.4s (amortized, batch size 6). 951 / 3779 completed.
24/10/02 10:38:24 | INFO | root | Predicted structure for DESULFOASV1_26140 hypothetical protein with length 165, pLDDT 82.6, pTM 0.850 in 1.4s (amortized, batch size 6). 952 / 3779 completed.
24/10/02 10:38:24 | INFO | root | Predicted structure for DESULFOASV1_28980 homoserine kinase with length 165, pLDDT 84.1, pTM 0.875 in 1.4s (amortized, batch size 6). 953 / 3779 completed.
24/10/02 10:38:24 | INFO | root | Predicted structure for DESULFOASV1_29030 hypothetical protein with length 165, pLDDT 77.3, pTM 0.771 in 1.4s (amortized, batch size 6). 954 / 3779 completed.
24/10/02 10:38:24 | INFO | root | Predicted structure for DESULFOASV1_32270 metallophosphoesterase with length 165, pLDDT 87.4, pTM 0.917 in 1.4s (amortized, batch size 6). 955 / 3779 completed.
24/10/02 10:38:24 | INFO | root | Predicted structure for DESULFOASV1_03290 ribosome maturation factor RimP with length 166, pLDDT 80.5, pTM 0.762 in 1.4s (amortized, batch size 6). 956 / 3779 completed.
24/10/02 10:38:33 | INFO | root | Predicted structure for DESULFOASV1_05260 tRNA adenosine-34- deaminase TadA with length 166, pLDDT 85.7, pTM 0.891 in 1.4s (amortized, batch size 6). 957 / 3779 completed.
24/10/02 10:38:33 | INFO | root | Predicted structure for DESULFOASV1_18820 hypothetical protein with length 166, pLDDT 76.3, pTM 0.753 in 1.4s (amortized, batch size 6). 958 / 3779 completed.
24/10/02 10:38:33 | INFO | root | Predicted structure for DESULFOASV1_30400 hypothetical protein with length 166, pLDDT 75.9, pTM 0.753 in 1.4s (amortized, batch size 6). 959 / 3779 completed.
24/10/02 10:38:33 | INFO | root | Predicted structure for DESULFOASV1_02960 DUF456 domain-containing protein with length 167, pLDDT 81.2, pTM 0.763 in 1.4s (amortized, batch size 6). 960 / 3779 completed.
24/10/02 10:38:33 | INFO | root | Predicted structure for DESULFOASV1_04430 DivIVA domain-containing protein with length 167, pLDDT 84.6, pTM 0.523 in 1.4s (amortized, batch size 6). 961 / 3779 completed.
24/10/02 10:38:33 | INFO | root | Predicted structure for DESULFOASV1_08060 hypothetical protein with length 167, pLDDT 69.3, pTM 0.702 in 1.4s (amortized, batch size 6). 962 / 3779 completed.
24/10/02 10:38:41 | INFO | root | Predicted structure for DESULFOASV1_10650 HyaD-HybD family hydrogenase maturation endopeptidase with length 167, pLDDT 75.7, pTM 0.825 in 1.4s (amortized, batch size 6). 963 / 3779 completed.
24/10/02 10:38:41 | INFO | root | Predicted structure for DESULFOASV1_35990 3-isopropylmalate dehydratase small subunit with length 167, pLDDT 89.7, pTM 0.914 in 1.4s (amortized, batch size 6). 964 / 3779 completed.
24/10/02 10:38:41 | INFO | root | Predicted structure for DESULFOASV1_13270 type 1 glutamine amidotransferase domain-containing protein with length 168, pLDDT 88.8, pTM 0.926 in 1.4s (amortized, batch size 6). 965 / 3779 completed.
24/10/02 10:38:41 | INFO | root | Predicted structure for DESULFOASV1_23420 hypothetical protein with length 168, pLDDT 53.9, pTM 0.315 in 1.4s (amortized, batch size 6). 966 / 3779 completed.
24/10/02 10:38:41 | INFO | root | Predicted structure for DESULFOASV1_24140 hypothetical protein with length 168, pLDDT 68.9, pTM 0.572 in 1.4s (amortized, batch size 6). 967 / 3779 completed.
24/10/02 10:38:41 | INFO | root | Predicted structure for DESULFOASV1_34030 hypothetical protein with length 168, pLDDT 57.7, pTM 0.463 in 1.4s (amortized, batch size 6). 968 / 3779 completed.
24/10/02 10:38:49 | INFO | root | Predicted structure for DESULFOASV1_35720 peptidylprolyl isomerase with length 168, pLDDT 91.9, pTM 0.934 in 1.4s (amortized, batch size 6). 969 / 3779 completed.
24/10/02 10:38:49 | INFO | root | Predicted structure for DESULFOASV1_06320 HIT domain-containing protein with length 169, pLDDT 77.2, pTM 0.824 in 1.4s (amortized, batch size 6). 970 / 3779 completed.
24/10/02 10:38:49 | INFO | root | Predicted structure for DESULFOASV1_17800 hypothetical protein with length 169, pLDDT 66.5, pTM 0.627 in 1.4s (amortized, batch size 6). 971 / 3779 completed.
24/10/02 10:38:49 | INFO | root | Predicted structure for DESULFOASV1_18780 PaaI family thioesterase with length 169, pLDDT 80.4, pTM 0.862 in 1.4s (amortized, batch size 6). 972 / 3779 completed.
24/10/02 10:38:49 | INFO | root | Predicted structure for DESULFOASV1_27410 hypothetical protein with length 169, pLDDT 87.7, pTM 0.883 in 1.4s (amortized, batch size 6). 973 / 3779 completed.
24/10/02 10:38:49 | INFO | root | Predicted structure for DESULFOASV1_32500 hypothetical protein with length 169, pLDDT 55.1, pTM 0.347 in 1.4s (amortized, batch size 6). 974 / 3779 completed.
24/10/02 10:38:58 | INFO | root | Predicted structure for DESULFOASV1_07700 CarD family transcriptional regulator with length 170, pLDDT 75.8, pTM 0.727 in 1.4s (amortized, batch size 6). 975 / 3779 completed.
24/10/02 10:38:58 | INFO | root | Predicted structure for DESULFOASV1_10440 DUF2062 domain-containing protein with length 170, pLDDT 75.3, pTM 0.764 in 1.4s (amortized, batch size 6). 976 / 3779 completed.
24/10/02 10:38:58 | INFO | root | Predicted structure for DESULFOASV1_13230 hypothetical protein with length 170, pLDDT 51.7, pTM 0.415 in 1.4s (amortized, batch size 6). 977 / 3779 completed.
24/10/02 10:38:58 | INFO | root | Predicted structure for DESULFOASV1_14430 hypothetical protein with length 170, pLDDT 82.1, pTM 0.586 in 1.4s (amortized, batch size 6). 978 / 3779 completed.
24/10/02 10:38:58 | INFO | root | Predicted structure for DESULFOASV1_17570 hypothetical protein with length 170, pLDDT 48.9, pTM 0.336 in 1.4s (amortized, batch size 6). 979 / 3779 completed.
24/10/02 10:38:58 | INFO | root | Predicted structure for DESULFOASV1_20580 hypothetical protein with length 170, pLDDT 74.5, pTM 0.719 in 1.4s (amortized, batch size 6). 980 / 3779 completed.
24/10/02 10:39:07 | INFO | root | Predicted structure for DESULFOASV1_21660 ferritin with length 170, pLDDT 89.7, pTM 0.906 in 1.4s (amortized, batch size 6). 981 / 3779 completed.
24/10/02 10:39:07 | INFO | root | Predicted structure for DESULFOASV1_27100 translation initiation factor IF-3 with length 170, pLDDT 73.3, pTM 0.515 in 1.4s (amortized, batch size 6). 982 / 3779 completed.
24/10/02 10:39:07 | INFO | root | Predicted structure for DESULFOASV1_27480 hypothetical protein with length 170, pLDDT 34.1, pTM 0.175 in 1.4s (amortized, batch size 6). 983 / 3779 completed.
24/10/02 10:39:07 | INFO | root | Predicted structure for DESULFOASV1_37410 30S ribosomal protein S5 with length 170, pLDDT 73.4, pTM 0.760 in 1.4s (amortized, batch size 6). 984 / 3779 completed.
24/10/02 10:39:07 | INFO | root | Predicted structure for DESULFOASV1_04320 pantetheine-phosphate adenylyltransferase with length 171, pLDDT 84.8, pTM 0.882 in 1.4s (amortized, batch size 6). 985 / 3779 completed.
